item_id,title,brand,user_id,rating,timestamp,sub_cat,main_cat,age,gender,location
B00TP8KBJI,psvita2000 l2 r2button load grip cover black,gadget world,A3U5YT8ECBOHAP,5.0,2018-05-22,Video_Games,Electronics and Technology,35-44,female,USA
B00DUARBTA,lego marvel super hero playstation 4,wb game,A3OWSQWU3O89SX,5.0,2015-01-27,Video_Games,Electronics and Technology,25-34,male,India
B00NNU07RU,xbox 360 500 gb duty bundle,microsoft,A14JL0IRU6GVLP,5.0,2015-06-10,Video_Games,Electronics and Technology,18-24,female,USA
B001G33V8S,sonic ultimate genesis collection playstation 3,sega,A1LK5XZZZJC7ER,5.0,2016-02-04,Video_Games,Electronics and Technology,18-24,female,USA
B0040546HY,playstation 3 dualshock 3 wireless controller candy pink,sony,A27XVCDNN750J9,5.0,2015-09-11,Video_Games,Electronics and Technology,35-44,female,Canada
B000006OVE,breath fire iii,capcom,A3OXJB66H8LU8C,5.0,2000-08-27,Video_Games,Electronics and Technology,45-54,male,USA
B00O2QB59I,kid comfortable classic sunglass boy girl | toddler preschool grade school child age 2 10 year recommend,retro rewind,A3V98DGL1C5JML,5.0,2018-04-18,AMAZON_FASHION,Beauty and Fashion,18-24,female,USA
B000XJNTNS,mario kart wii wii wheel,nintendo,A9OXSMNV5VSI1,4.0,2008-09-17,Video_Games,Electronics and Technology,18-24,female,Canada
B00005BK7X,nba street playstation 2,electronic art,A32EXZDD87Q02Q,5.0,2015-09-19,Video_Games,Electronics and Technology,45-54,female,India
B002DGG9KY,jak amp daxter lose frontier playstation 2,sony,A2AVZ6QVJM27BF,5.0,2014-07-09,Video_Games,Electronics and Technology,35-44,female,USA
B000063XJL,"< span class=""a size medium color secondary",national geographic partner llc,AR2QKNRM9JO6H,1.0,2016-02-18,Magazine_Subscriptions,Media and Entertainment,35-44,male,USA
B000I0RKX2,"< span class=""a size medium color secondary",highlight child,A1ARACOIH3CT73,5.0,2016-07-02,Magazine_Subscriptions,Media and Entertainment,18-24,male,India
B00AR05D7I,age empire iii complete collection download,microsoft,A14XH33SGMTA7R,5.0,2015-05-22,Video_Games,Electronics and Technology,25-34,male,Canada
B0056XXKIK,deer drive legend 3ds,maximum game,AAUUKWXDKP3UX,5.0,2012-12-27,Video_Games,Electronics and Technology,25-34,female,UK
B01AHZUEQC,xbox 1 tb console tom clancy division bundle,microsoft,A2097QX785DJES,5.0,2017-02-23,Video_Games,Electronics and Technology,18-24,female,India
B01GF9L1OS,skylander imaginator playstation 4,activision,A2BIP1JFSNYG4B,5.0,2017-02-03,Video_Games,Electronics and Technology,18-24,female,Australia
B000RMSEU4,nintendo rvl-002 wii wii u ac power adapter bulk packaging grey,nintendo,A1Q75PR1FKEM01,1.0,2008-11-19,Video_Games,Electronics and Technology,18-24,female,USA
B00RLSCLJM,mj metal jewelry 2 mm 10 mm white tungsten carbide mirror polished classic wedding ring,mj metal jewelry,A1QJJHUD3HAQVH,5.0,2016-01-15,AMAZON_FASHION,Beauty and Fashion,25-34,female,India
B00149ILCK,saboteur xbox 360,electronic art,A1TFZNS116R969,4.0,2010-04-27,Video_Games,Electronics and Technology,45-54,male,USA
B00DE2W5XG,playstation 4 battlefield 4 launch day bundle,sony,A3RE62DJT8UM01,3.0,2013-12-04,Video_Games,Electronics and Technology,18-24,female,Australia
B00007B1HU,"< span class=""a size medium color secondary",outdoor sportsman group integrate medium,A1RLXDI2W7MTQ1,5.0,2015-06-18,Magazine_Subscriptions,Media and Entertainment,35-44,male,USA
B003QTEC0Q,nintendo dsi xl 20 1 starter kit burgundy,dreamgear,A13SMIRYQ89EB0,5.0,2012-01-15,Video_Games,Electronics and Technology,25-34,female,India
B000087H7T,nintendo game boy advance sp platinum,nintendo,A32K8ACSLJOL5G,5.0,2014-10-11,Video_Games,Electronics and Technology,45-54,female,UK
B01DFHDMS6,water flosser professional cordless dental oral irrigator portable rechargeable ipx7 waterproof 3 mode water floss 4 jet tip home travel brace amp bridge care,greenvida,A1TKA1TY5XE5YG,5.0,2015-10-13,All_Beauty,Beauty and Fashion,18-24,male,USA
B009CYJ8SA,ps3 250 gb uncharted 3 game year bundle,sony,A2XSO5ZTGZPGK5,5.0,2012-12-29,Video_Games,Electronics and Technology,18-24,female,Australia
B00CX7FOVS,madden nfl 25 xbox,electronic art,A17KD6GMVKERWF,5.0,2014-09-03,Video_Games,Electronics and Technology,18-24,male,USA
B0000AHOOK,wwe smackdown come pain playstation 2,thq,A2EF2EGHAF8SC8,5.0,2014-07-23,Video_Games,Electronics and Technology,18-24,female,India
B0000296O5,final fantasy viii,squaresoft,A2TJQI7205WIZR,5.0,2014-08-11,Video_Games,Electronics and Technology,35-44,female,USA
074031176X,2006 switch schoolhouse 2.0 r2 complete curriculum 5th grade grade 5,hemprich,APYBX6M0I3O2W,5.0,2015-07-24,Software,Electronics and Technology,45-54,female,USA
1617160067,rosetta stone german language learn software,rosetta stone,ADEMT2YJHMZQB,5.0,2016-01-06,Software,Electronics and Technology,18-24,male,Australia
B0001WENCS,super game house solitaire collection jewel case,mumbo jumbo,AFCI5JC68E1MA,5.0,2008-04-03,Video_Games,Electronics and Technology,18-24,female,Australia
B0030CYE8O,ufc undisputed 2010 playstation 3,thq,A3SI5RM8D004QA,5.0,2014-12-28,Video_Games,Electronics and Technology,18-24,female,UK
B01GCR4EGA,zanzea lady shoulder lace crochet hollow long sleeve loose blouse 14 green,zanzea,A1WHCD05JC2MJG,1.0,2017-05-05,AMAZON_FASHION,Beauty and Fashion,35-44,male,USA
B005HGCNU2,steelserie sensei laser gaming mouse grey,steelserie,A1F0CVYD3TOI9J,4.0,2012-11-19,Video_Games,Electronics and Technology,18-24,female,UK
B00MGW4FL0,start8 download,stardock corporation,A2BK9JG4U1Z1C7,5.0,2014-12-22,Software,Electronics and Technology,25-34,female,USA
B017L1WXD2,xbox 500 gb console kinect chat headset include,microsoft,A1DM9PHQDX77RR,5.0,2016-05-04,Video_Games,Electronics and Technology,25-34,male,USA
B00005N7RD,"< span class=""a size medium color secondary",hearst magazine,A12LIDANJFE5TR,1.0,2014-03-30,Magazine_Subscriptions,Media and Entertainment,25-34,male,India
B00005LOXE,final fantasy chronicle chrono trigger final fantasy iv,square enix,A1ISXB65YCE91C,5.0,2001-07-30,Video_Games,Electronics and Technology,35-44,male,Canada
B003U7WCEM,jinhezo game cable playstation ps3 av cable bulk packaging,jinhezo,A1EUUW4M5U4AH,5.0,2016-09-21,Video_Games,Electronics and Technology,18-24,male,Australia
B00ZGIFJMA,sony playstation 3 super slim skin 3rd gen new 3d carbon fiber burgundy air release vinyl decal faceplate mod kit system skin,system skin,A30N8BXBDNFJM6,4.0,2016-03-18,Video_Games,Electronics and Technology,25-34,female,India
B00MZIHOCM,joe usa man tall polo shirt 21 color tall size lt-4xlt,joe usa,AUQ7ZFAWZF185,5.0,2017-04-11,AMAZON_FASHION,Beauty and Fashion,18-24,male,UK
B01BV27R4M,sllea 2x charger usb cable xbox 360 battery pack rechargeable wireless controller,sllea,A20ZTSOLCBG2U0,5.0,2017-02-06,Video_Games,Electronics and Technology,35-44,male,Canada
B00MYXTCGY,turbotax deluxe 2014 fed + state + feed efile tax software old version,intuit,A3DRBH66N6WXD0,4.0,2015-03-10,Software,Electronics and Technology,35-44,male,Australia
B00002NDR7,hidden dangerous pc,talonsoft,A1IPQMWM6WCO4J,4.0,1999-12-17,Video_Games,Electronics and Technology,18-24,female,Canada
B00164E6MW,hoyle solitaire amp mahjong cd rom,selectsoft publishing,A2GLH6J6C35436,2.0,2018-03-21,Video_Games,Electronics and Technology,18-24,female,India
B00HD5IV0Q,sheinside black long sleeve loose print sweatshirt,sheinside,A3N4T9E9E0CB9T,3.0,2015-12-17,AMAZON_FASHION,Beauty and Fashion,18-24,female,USA
B00005AC4D,myst 3 exile collector edition pc mac,ubisoft,A1W3JMQ1KEAQ6,5.0,2001-04-24,Video_Games,Electronics and Technology,18-24,female,USA
B00FAN4M3S,steelserie rival optical gaming mouse,steelserie,A115FKKTVGG3X8,5.0,2016-11-23,Video_Games,Electronics and Technology,18-24,male,USA
B01EXW5Q54,happyear woman casual v neck lace chiffon shirt m white,happyear,AQ48VQMP0HOOX,1.0,2017-03-31,AMAZON_FASHION,Beauty and Fashion,25-34,female,India
B005YP9HLY,gigantic grecian double circle earring white,minxy jewellery,A1FQ46BI7EB891,1.0,2011-12-25,AMAZON_FASHION,Beauty and Fashion,35-44,female,USA
B011I7WJUM,goosebump game 3ds nintendo 3ds,game mill,A1EV0XMXLSRYDW,4.0,2017-02-07,Video_Games,Electronics and Technology,25-34,female,India
B00NC0PXLQ,mcafee 2015 livesafe 1 yr unlimited device online code,mcafee,AZM6M7K1Q4IJX,1.0,2015-11-26,Software,Electronics and Technology,25-34,female,India
B00EO6GSY8,fosmon etl list power ac adapter nintendo wii u gamepad,fosmon,A2I39HVKRTSNIE,5.0,2015-03-23,Video_Games,Electronics and Technology,18-24,male,Australia
B00005N7T5,"< span class=""a size medium color secondary",conde nast publication,A1L12GM0YJOMF0,2.0,2017-11-21,Magazine_Subscriptions,Media and Entertainment,45-54,female,Australia
B003NSLGW2,grip analog stick cover set 4,total control,A2IK5W9JCLI616,3.0,2015-02-10,Video_Games,Electronics and Technology,35-44,female,USA
B00KKAQYXM,havit hv ms672 3200dpi wired mouse 4 adjustable dpi level 800/1200/2400/3200dpi 7 circular amp breathing lead light 6 button black)(updated version,havit,A2AWHNZYZXUWHK,5.0,2018-04-18,Video_Games,Electronics and Technology,35-44,female,USA
B00DC7G2W8,mario kart 8 nintendo wii u,nintendo,A14ZI0AZL6LK4J,4.0,2015-01-04,Video_Games,Electronics and Technology,35-44,male,USA
B0053B5RGI,pokemon x,nintendo,A39WK2O98LRGBN,4.0,2014-01-03,Video_Games,Electronics and Technology,45-54,female,UK
B00SCEK3FS,mightyskin skin nintendo 3ds xl original 2012 2014 pink rose | protective durable unique vinyl decal wrap cover | easy apply remove change style | usa,mightyskin,A1TC50CIO1XBDY,5.0,2015-10-07,Video_Games,Electronics and Technology,25-34,female,Australia
B00006IJJF,wwe smackdown shut mouth,thq,AXFTDHTCOOW19,5.0,2006-05-15,Video_Games,Electronics and Technology,18-24,female,India
B00WUZZ1DO,ortz&reg wii u gamepad power charge adapter amp usb cable good power supply charger cord wii u gamepad,ortz,A9KKL6Y2MA1ZS,5.0,2016-03-08,Video_Games,Electronics and Technology,25-34,male,Canada
B00D2E8BRA,mutant mudd download,renegade kid,A2K7HHZN5SZPR2,1.0,2013-10-13,Video_Games,Electronics and Technology,35-44,male,Canada
B015IOKGVA,shivali sethi woman boyfriend pocket cardigan shrug sweater,crazy girl,ARH1XUWSTBREO,2.0,2016-02-25,AMAZON_FASHION,Beauty and Fashion,35-44,male,USA
B00008XL0A,nhl hitz pro,midway,A1PWRVZ7TBL4O0,3.0,2007-01-25,Video_Games,Electronics and Technology,25-34,female,India
B00DC7G0GG,super mario 3d world nintendo wii u,nintendo,A6LF4HW2YJPAB,5.0,2016-10-10,Video_Games,Electronics and Technology,18-24,male,India
B01D2IG5YG,joso dual usb charge station lead light fast charge charge dock stand usb charge cable microsoft xbox xbox1 xbox s xbox1s xbox x xbox elite gaming controller,cestore,A3L4TNTOAUMY1I,3.0,2017-01-05,Video_Games,Electronics and Technology,18-24,male,USA
B0053B0DI0,nano assault nintendo 3ds,majesco,A10YQZ4Q4KPV9B,5.0,2013-11-14,Video_Games,Electronics and Technology,45-54,female,UK
B00002EIZW,pokemon green pocket monster midori japanese game boy japan import,game freak,A333ASLDS8WX4D,5.0,2015-11-21,Video_Games,Electronics and Technology,25-34,female,USA
B000EHPQMG,rampage total destruction gamecube,warner bros,A20FK68BUB1IVA,4.0,2006-06-28,Video_Games,Electronics and Technology,25-34,female,Canada
B004RJJMBI,cm storm spawn game mouse 3500 dpi optical sensor omron micro switch,cooler master,A2XVB8X8HGEGMU,2.0,2013-06-11,Video_Games,Electronics and Technology,18-24,female,Australia
B001HB7KAO,rune factory frontier nintendo wii,xseed,A1LXYCYRTAENXL,5.0,2015-01-05,Video_Games,Electronics and Technology,18-24,female,Canada
B001HUJUT4,living cookbook 2008 >,radium technology,A1S9OT15BHI7QY,4.0,2010-01-22,Software,Electronics and Technology,35-44,male,Canada
B00008DHNU,sonic advance 2,sega,A301ZINQZH1142,5.0,2014-05-14,Video_Games,Electronics and Technology,25-34,female,USA
B0001VGFK2,grand theft auto san andreas playstation 2,rockstar game,ANQQT15X4729W,5.0,2009-01-25,Video_Games,Electronics and Technology,25-34,male,Australia
B00007M5DZ,enter matrix pc,atari,A14M0TJAXSQTGV,2.0,2003-06-07,Video_Games,Electronics and Technology,25-34,male,USA
B01723PFFW,eset nod32 antivirus 3u 1y 2016,eset,APJXRV39WBPRM,3.0,2017-02-18,Software,Electronics and Technology,18-24,female,India
B00XWE656O,nba 2k16 xbox,2k game,ATKV0DKVBDT10,5.0,2016-05-17,Video_Games,Electronics and Technology,35-44,female,India
B019DF7ERO,pink queen women girl black cat head print pleaed flare skater dress,pink queen,A1XLG8O93PNGJG,5.0,2016-11-03,AMAZON_FASHION,Beauty and Fashion,18-24,male,USA
B000OOCLWW,scarface world nintendo wii,vivendi universal,A2XMYEFRD69NNG,5.0,2014-03-02,Video_Games,Electronics and Technology,18-24,female,Australia
B00HQLDRY2,black white zebra leather wide wrist watch cover w/ spark rhinestone stud,geneva,A6TTSGVH9L6QD,5.0,2014-07-29,AMAZON_FASHION,Beauty and Fashion,25-34,male,India
B00JUFSH5G,madden nfl 15 xbox,electronic art,A1ACS5S24UC1NL,5.0,2015-01-21,Video_Games,Electronics and Technology,18-24,female,USA
B00VHWMK44,splatoon 3 pack amiibo splatoon series,nintendo,A11U1ASTJOJY3X,5.0,2016-05-10,Video_Games,Electronics and Technology,35-44,female,USA
B011JG1K3E,eyelash growth serum long eyelash uptown cosmeceutical contain stem cell amp myristoyl pentapeptide-17 dermatologist lab test lash amp eyebrow growth formula 4 month supply 3.5ml,rightchoicemarket,A29FHLCLSWC3FD,5.0,2015-09-23,All_Beauty,Beauty and Fashion,18-24,female,Canada
B00EYNQLIY,grand theft auto v collector edition xbox 360,rockstar game,A1GP3DB9V4JB32,5.0,2014-09-14,Video_Games,Electronics and Technology,18-24,male,USA
B00PMLO4YK,hideit 4 mount black original ps4 wall mount usa,hideit mount,A1UNWLGDOQTW0R,5.0,2016-04-02,Video_Games,Electronics and Technology,18-24,female,India
B0156SMZCQ,hasbro family fun pack playstation 4 standard edition,ubisoft,AGFSA2DLY3GYA,5.0,2018-08-15,Video_Games,Electronics and Technology,18-24,female,USA
B00N803EMU,corsair game h2100 dolby 7.1 wireless gaming headset ca-9011127 na,corsair,A3O52P7WIXD3M5,3.0,2015-01-04,Video_Games,Electronics and Technology,25-34,female,USA
B00KFBI6VO,sexy woman lace shoulder fashion sleeve party cocktail t shirt blouse,ninimour,AK4U2XDWQIY2M,4.0,2014-09-29,AMAZON_FASHION,Beauty and Fashion,18-24,female,UK
B01A9GDLW8,tom clancy division xbox digital code,ubisoft,AG486XLF4BPQG,4.0,2016-10-25,Video_Games,Electronics and Technology,25-34,male,Australia
B000NA780M,norton 360 old version,symantec,AVVSOXZ9ZJ64N,5.0,2008-08-07,Software,Electronics and Technology,45-54,female,Australia
B01BV2U5SC,shiner bamboo wood sunglass uv400 polarize lense wayfarer style,shiner sunglasse,A23VRVUKUNEMQA,5.0,2018-01-03,AMAZON_FASHION,Beauty and Fashion,18-24,male,USA
B00PBZE2JY,lady sexy festive fansy fluffy plush faux fur costume cosplay christmas leg warmers(white,pink queen,A339MPQVLOBS1G,4.0,2016-12-11,AMAZON_FASHION,Beauty and Fashion,35-44,male,USA
B000SQ5LPU,rayman rave rabbids 2 nintendo wii,ubisoft,A2TCG2HV1VJP6V,3.0,2013-08-10,Video_Games,Electronics and Technology,18-24,female,Canada
B001MW1MK2,covergirl smoother moisturize concealer 1 tube 0.14 oz fair skin tone solid stick concealer fragrance free moisturizing packaging vary,covergirl,A2A7XL714297RR,5.0,2015-05-29,All_Beauty,Beauty and Fashion,18-24,female,Canada
B000J1CIT6,apple aperture 1.5 old version,apple,AQZH7YTWQPOBE,4.0,2009-09-21,Software,Electronics and Technology,25-34,female,USA
B00CRN9UWC,simcity instant access,electronic art,A2JKFYDVEFSP28,5.0,2014-12-12,Video_Games,Electronics and Technology,18-24,female,USA
B000FED5D0,philips norelco t780 rechargeable vacuum trimmer,philips norelco,ALDKBXKQW78KI,4.0,2010-08-22,All_Beauty,Beauty and Fashion,18-24,female,Australia
B002MQLPJ0,cta digital wii sport resort 8 in-1 sport pack white,cta digital,A3L6PFU6DOR8AY,5.0,2011-01-06,Video_Games,Electronics and Technology,18-24,female,Canada
B00RN7QTF8,sentey mouse group,sentey,A3MP84E93PNWL6,5.0,2015-11-10,Video_Games,Electronics and Technology,18-24,female,India
B0050JN896,pillow pet nintendo ds,game mill,A209OWQZEB4W8O,5.0,2013-11-30,Video_Games,Electronics and Technology,18-24,female,UK
B000X37732,memory card wii console 64 mb 1019 block,gen,A26L1SZONF6XXV,5.0,2014-08-26,Video_Games,Electronics and Technology,25-34,female,USA
B00NQT48NM,powera charging station xbox,powera,ATBITEDOA9YPX,5.0,2016-01-22,Video_Games,Electronics and Technology,35-44,female,USA
B00SQ3S6TA,eye cream dark circle puffiness wrinkle reduce fine line amp dark spot vitamin c peptides amp alpha hydroxy acid minimize crow foot puffy eye bag,toulon,A1QVSH3CRJHGHJ,1.0,2016-12-27,All_Beauty,Beauty and Fashion,35-44,female,USA
B00HLUZX7M,sade stereo 7.1 surround pro usb gaming headset mic headband headphone white,sade,A3B7NOHX2CUMYM,5.0,2015-01-06,Video_Games,Electronics and Technology,25-34,female,USA
B005DNA3LU,"< span class=""a size medium color secondary",trust medium brand inc,A215D0JY429DBC,5.0,2017-07-28,Magazine_Subscriptions,Media and Entertainment,18-24,female,India
B00002SWYL,richard scarry busytown 2000 pc mac,pearson software,A28FRGJMMTWKKD,1.0,2001-07-15,Software,Electronics and Technology,18-24,female,Australia
B018WCT01C,nicka k vivid matte lipstick nms07 black,nicka k,A2E1WGC9GNEO9U,4.0,2016-01-30,All_Beauty,Beauty and Fashion,25-34,female,Australia
B00178630A,diablo iii,blizzard entertainment,AW21CIYOOGZV8,1.0,2012-07-27,Video_Games,Electronics and Technology,25-34,male,India
B000WSE2WM,battlefield bad company,electronic art,A9RNT83J6ZSWF,4.0,2011-04-29,Video_Games,Electronics and Technology,18-24,female,Canada
B000B9RI14,xbox 360 live 1600 point,microsoft,A2LA7U1T4UCPSH,5.0,2012-10-07,Video_Games,Electronics and Technology,35-44,male,USA
B00W3CRCUY,generic matte button set ps4 controller solid white,e mod gaming,ASBC5HJYVO934,3.0,2015-10-14,Video_Games,Electronics and Technology,35-44,female,USA
B00BGA9X9W,dualshock 4 wireless controller playstation 4 jet black old model,sony,AMQ9KXJYIYE73,5.0,2017-01-26,Video_Games,Electronics and Technology,18-24,female,USA
B00E6LJ2SA,quicken deluxe 2014 old version,intuit,A1PUZOUPSQZTJ9,1.0,2014-02-07,Software,Electronics and Technology,45-54,male,Australia
B00X92BSNY,piercingj 8 12pcs unisex cubic zirconia gem stainlss steel barbell earring cartilage helix earring stud earring,piercingj,A5Q8HHAATYN7C,2.0,2016-05-08,AMAZON_FASHION,Beauty and Fashion,45-54,female,USA
B001ENPDJA,ps3 wireless keypad,sony,A2QYBMFJ4EBPF1,5.0,2013-12-30,Video_Games,Electronics and Technology,18-24,female,Canada
B0013LTP4W,arcana heart playstation 2,atlus,APSBDV1X12LZ7,4.0,2008-05-15,Video_Games,Electronics and Technology,18-24,male,Canada
B01EJ9DMQQ,kootek vertical stand ps4 slim regular playstation 4 cool fan controller charge station game storage dualshock charger ps4 pro,kootek,AQ40TFUIF30AC,5.0,2018-05-19,Video_Games,Electronics and Technology,25-34,female,UK
B0053BCP40,luigi mansion dark moon,nintendo,A5WP37AKIVZRV,5.0,2013-03-24,Video_Games,Electronics and Technology,45-54,male,USA
B00004ZBQL,dragon rider chronicle pern pc,ubisoft,A383QG9TWGFOAG,5.0,2001-08-17,Video_Games,Electronics and Technology,35-44,female,India
B00OIQ4OFO,usonline911 genuine natural hsiuyen jade guasha scrape massage tool spa acupuncture therapy trigger point treatment,usonline911,A32HVDYN4LARBA,5.0,2015-08-25,All_Beauty,Beauty and Fashion,18-24,female,Australia
B004VQENY8,skylander spyro adventure starter pack nintendo wii,activision,A162D53SC84ATK,1.0,2012-12-11,Video_Games,Electronics and Technology,18-24,male,Australia
